Plot_ID,Mean,H_Distance,V_Distance,H_Degree,V_Degree,Original_file,Plot_Center_Longitude,Plot_Center_Latitude,Camera_Longitude,Camera_Latitude,Time_Stamp
19BYD20003,0.518,10.74,27.2,81.16,21.55,20181011_182651_IMG_0117_1.tif,-96.6192575,39.13268723,-96.6192352,39.1327824,182651
19BYD20003,0.522,8.11,27.3,76.98,16.54,20181011_182652_IMG_0118_1.tif,-96.6192575,39.13268723,-96.619234,39.1327579,182652
19BYD20003,0.521,8.79,26.3,102.11,18.47,20181011_182839_IMG_0195_1.tif,-96.6192575,39.13268723,-96.6192762,39.132765,182839
19BYD20003,0.517,12.08,26.6,100.98,24.42,20181011_182841_IMG_0196_1.tif,-96.6192575,39.13268723,-96.6192805,39.1327945,182841
19BYD20004,0.482,11.61,27.2,73.27,23.11,20181011_182651_IMG_0117_1.tif,-96.61927719,39.13268311,-96.6192352,39.1327824,182651
19BYD20004,0.481,9.11,27.3,67.29,18.44,20181011_182652_IMG_0118_1.tif,-96.61927719,39.13268311,-96.619234,39.1327579,182652
19BYD20004,0.484,6.8,27.5,57.74,13.88,20181011_182654_IMG_0119_1.tif,-96.61927719,39.13268311,-96.6192335,39.132734,182654
19BYD20004,0.478,9.09,26.3,90.96,19.07,20181011_182839_IMG_0195_1.tif,-96.61927719,39.13268311,-96.6192762,39.132765,182839
19BYD20004,0.478,12.37,26.6,92.83,24.94,20181011_182841_IMG_0196_1.tif,-96.61927719,39.13268311,-96.6192805,39.1327945,182841
19BYD20004,0.485,11.04,25.6,109.86,23.33,20181011_182902_IMG_0211_1.tif,-96.61927719,39.13268311,-96.6193174,39.1327775,182902
19BYD20004,0.484,8.05,25.9,115.86,17.28,20181011_182904_IMG_0212_1.tif,-96.61927719,39.13268311,-96.6193156,39.1327492,182904
19BYD20005,0.461,11.88,27.2,64.88,23.6,20181011_182651_IMG_0117_1.tif,-96.61929679,39.13268672,-96.6192352,39.1327824,182651
19BYD20005,0.46,9.59,27.3,57.01,19.35,20181011_182652_IMG_0118_1.tif,-96.61929679,39.13268672,-96.619234,39.1327579,182652
19BYD20005,0.454,8.87,26.3,79.93,18.64,20181011_182839_IMG_0195_1.tif,-96.61929679,39.13268672,-96.6192762,39.132765,182839
19BYD20005,0.461,12.05,26.6,84.79,24.37,20181011_182841_IMG_0196_1.tif,-96.61929679,39.13268672,-96.6192805,39.1327945,182841
19BYD20005,0.467,13.02,25.7,100.84,26.86,20181011_182901_IMG_0210_1.tif,-96.61929679,39.13268672,-96.6193212,39.1328024,182901
19BYD20005,0.475,10.24,25.6,101.53,21.79,20181011_182902_IMG_0211_1.tif,-96.61929679,39.13268672,-96.6193174,39.1327775,182902
19BYD20005,0.468,7.13,25.9,104.7,15.38,20181011_182904_IMG_0212_1.tif,-96.61929679,39.13268672,-96.6193156,39.1327492,182904
19BYD20006,0.441,13.11,27.2,59.02,25.73,20181011_182651_IMG_0117_1.tif,-96.61931658,39.13268283,-96.6192352,39.1327824,182651
19BYD20006,0.44,10.98,27.3,50.91,21.9,20181011_182652_IMG_0118_1.tif,-96.61931658,39.13268283,-96.619234,39.1327579,182652
19BYD20006,0.449,9.16,27.5,39.84,18.42,20181011_182654_IMG_0119_1.tif,-96.61931658,39.13268283,-96.6192335,39.132734,182654
19BYD20006,0.416,9.77,26.3,70.56,20.38,20181011_182839_IMG_0195_1.tif,-96.61931658,39.13268283,-96.6192762,39.132765,182839
19BYD20006,0.433,12.79,26.6,77.38,25.67,20181011_182841_IMG_0196_1.tif,-96.61931658,39.13268283,-96.6192805,39.1327945,182841
19BYD20006,0.426,10.51,25.6,91.89,22.32,20181011_182902_IMG_0211_1.tif,-96.61931658,39.13268283,-96.6193174,39.1327775,182902
19BYD20006,0.424,7.37,25.9,90.84,15.88,20181011_182904_IMG_0212_1.tif,-96.61931658,39.13268283,-96.6193156,39.1327492,182904
19BYD20006,0.421,9.54,24.9,113.84,20.96,20181011_183051_IMG_0288_1.tif,-96.61931658,39.13268283,-96.6193585,39.1327623,183051
19BYD20006,0.422,13.01,24.6,108.19,27.88,20181011_183053_IMG_0289_1.tif,-96.61931658,39.13268283,-96.6193598,39.1327951,183053
19BYD20007,0.624,10.14,26.3,61.08,21.09,20181011_182839_IMG_0195_1.tif,-96.61933559,39.13268623,-96.6192762,39.132765,182839
19BYD20007,0.647,12.93,26.6,69.89,25.93,20181011_182841_IMG_0196_1.tif,-96.61933559,39.13268623,-96.6192805,39.1327945,182841
19BYD20007,0.641,10.26,25.6,82.68,21.83,20181011_182902_IMG_0211_1.tif,-96.61933559,39.13268623,-96.6193174,39.1327775,182902
19BYD20007,0.632,7.2,25.9,77.62,15.54,20181011_182904_IMG_0212_1.tif,-96.61933559,39.13268623,-96.6193156,39.1327492,182904
19BYD20007,0.643,8.68,24.9,104.7,19.21,20181011_183051_IMG_0288_1.tif,-96.61933559,39.13268623,-96.6193585,39.1327623,183051
19BYD20007,0.645,12.27,24.6,101.33,26.51,20181011_183053_IMG_0289_1.tif,-96.61933559,39.13268623,-96.6193598,39.1327951,183053
19BYD20008,0.556,11.45,26.3,55,23.52,20181011_182839_IMG_0195_1.tif,-96.61935494,39.13268213,-96.6192762,39.132765,182839
19BYD20008,0.582,14.04,26.6,64.21,27.82,20181011_182841_IMG_0196_1.tif,-96.61935494,39.13268213,-96.6192805,39.1327945,182841
19BYD20008,0.566,11.08,25.6,74.46,23.4,20181011_182902_IMG_0211_1.tif,-96.61935494,39.13268213,-96.6193174,39.1327775,182902
19BYD20008,0.556,8.19,25.9,66.95,17.54,20181011_182904_IMG_0212_1.tif,-96.61935494,39.13268213,-96.6193156,39.1327492,182904
19BYD20008,0.567,8.91,24.9,93.48,19.68,20181011_183051_IMG_0288_1.tif,-96.61935494,39.13268213,-96.6193585,39.1327623,183051
19BYD20008,0.571,12.55,24.6,93.42,27.03,20181011_183053_IMG_0289_1.tif,-96.61935494,39.13268213,-96.6193598,39.1327951,183053
19BYD20008,0.589,12.86,23.8,109.22,28.39,20181011_183113_IMG_0303_1.tif,-96.61935494,39.13268213,-96.6194002,39.1327925,183113
19BYD20008,0.596,10.24,23.9,114.19,23.19,20181011_183114_IMG_0304_1.tif,-96.61935494,39.13268213,-96.6194006,39.1327672,183114
19BYD20008,0.585,7.53,24.5,124.16,17.08,20181011_183116_IMG_0305_1.tif,-96.61935494,39.13268213,-96.6194019,39.1327392,183116
19BYD20009,0.541,11.31,25.6,65.79,23.83,20181011_182902_IMG_0211_1.tif,-96.61937413,39.13268574,-96.6193174,39.1327775,182902
19BYD20009,0.539,8.68,25.9,55.81,18.52,20181011_182904_IMG_0212_1.tif,-96.61937413,39.13268574,-96.6193156,39.1327492,182904
19BYD20009,0.534,8.61,24.9,82.47,19.07,20181011_183051_IMG_0288_1.tif,-96.61937413,39.13268574,-96.6193585,39.1327623,183051
19BYD20009,0.537,12.21,24.6,85.68,26.39,20181011_183053_IMG_0289_1.tif,-96.61937413,39.13268574,-96.6193598,39.1327951,183053
19BYD20009,0.544,12.07,23.8,102.27,26.88,20181011_183113_IMG_0303_1.tif,-96.61937413,39.13268574,-96.6194002,39.1327925,183113
19BYD20009,0.548,9.33,23.9,105.7,21.32,20181011_183114_IMG_0304_1.tif,-96.61937413,39.13268574,-96.6194006,39.1327672,183114
19BYD20009,0.538,6.4,24.5,113.53,14.65,20181011_183116_IMG_0305_1.tif,-96.61937413,39.13268574,-96.6194019,39.1327392,183116
19BYD20010,0.483,12.5,25.6,59.53,26.03,20181011_182902_IMG_0211_1.tif,-96.61939396,39.13268199,-96.6193174,39.1327775,182902
19BYD20010,0.48,10.08,25.9,49.26,21.27,20181011_182904_IMG_0212_1.tif,-96.61939396,39.13268199,-96.6193156,39.1327492,182904
19BYD20010,0.476,9.43,24.9,72.53,20.74,20181011_183051_IMG_0288_1.tif,-96.61939396,39.13268199,-96.6193585,39.1327623,183051
19BYD20010,0.478,12.9,24.6,78.27,27.67,20181011_183053_IMG_0289_1.tif,-96.61939396,39.13268199,-96.6193598,39.1327951,183053
19BYD20010,0.47,12.28,23.8,94.02,27.3,20181011_183113_IMG_0303_1.tif,-96.61939396,39.13268199,-96.6194002,39.1327925,183113
19BYD20010,0.479,9.48,23.9,94.98,21.63,20181011_183114_IMG_0304_1.tif,-96.61939396,39.13268199,-96.6194006,39.1327672,183114
19BYD20010,0.477,6.39,24.5,97.67,14.62,20181011_183116_IMG_0305_1.tif,-96.61939396,39.13268199,-96.6194019,39.1327392,183116
19BYD20010,0.451,7.83,22.5,124.83,19.18,20181011_183302_IMG_0381_1.tif,-96.61939396,39.13268199,-96.6194437,39.1327409,183302
19BYD20011,0.665,9.78,24.9,62.55,21.44,20181011_183051_IMG_0288_1.tif,-96.61941323,39.13268524,-96.6193585,39.1327623,183051
19BYD20011,0.658,13.04,24.6,70.76,27.93,20181011_183053_IMG_0289_1.tif,-96.61941323,39.13268524,-96.6193598,39.1327951,183053
19BYD20011,0.66,11.96,23.8,86.1,26.69,20181011_183113_IMG_0303_1.tif,-96.61941323,39.13268524,-96.6194002,39.1327925,183113
19BYD20011,0.664,9.17,23.9,84.66,20.98,20181011_183114_IMG_0304_1.tif,-96.61941323,39.13268524,-96.6194006,39.1327672,183114
19BYD20011,0.669,6.07,24.5,82.22,13.92,20181011_183116_IMG_0305_1.tif,-96.61941323,39.13268524,-96.6194019,39.1327392,183116
19BYD20011,0.665,6.72,22.5,114.59,16.63,20181011_183302_IMG_0381_1.tif,-96.61941323,39.13268524,-96.6194437,39.1327409,183302
19BYD20011,0.666,9.6,22.4,108.95,23.19,20181011_183303_IMG_0382_1.tif,-96.61941323,39.13268524,-96.6194465,39.1327677,183303
19BYD20011,0.66,12.55,22.5,106.06,29.14,20181011_183305_IMG_0383_1.tif,-96.61941323,39.13268524,-96.6194497,39.1327946,183305
19BYD20012,0.336,11.05,24.9,55.95,23.93,20181011_183051_IMG_0288_1.tif,-96.61943279,39.13268133,-96.6193585,39.1327623,183051
19BYD20012,0.338,12.66,23.8,78.64,28.01,20181011_183113_IMG_0303_1.tif,-96.61943279,39.13268133,-96.6194002,39.1327925,183113
19BYD20012,0.338,9.93,23.9,75.23,22.57,20181011_183114_IMG_0304_1.tif,-96.61943279,39.13268133,-96.6194006,39.1327672,183114
19BYD20012,0.339,6.96,24.5,68.93,15.86,20181011_183116_IMG_0305_1.tif,-96.61943279,39.13268133,-96.6194019,39.1327392,183116
19BYD20012,0.335,6.68,22.5,99.62,16.54,20181011_183302_IMG_0381_1.tif,-96.61943279,39.13268133,-96.6194437,39.1327409,183302
19BYD20012,0.334,9.66,22.4,98.55,23.33,20181011_183303_IMG_0382_1.tif,-96.61943279,39.13268133,-96.6194465,39.1327677,183303
19BYD20012,0.333,8.41,22.7,124.69,20.32,20181011_183327_IMG_0399_1.tif,-96.61943279,39.13268133,-96.619486,39.1327447,183327
19BYD20013,0.468,12.78,23.8,70.94,28.23,20181011_183113_IMG_0303_1.tif,-96.61945209,39.13268475,-96.6194002,39.1327925,183113
19BYD20013,0.475,10.18,23.9,65.57,23.07,20181011_183114_IMG_0304_1.tif,-96.61945209,39.13268475,-96.6194006,39.1327672,183114
19BYD20013,0.472,7.44,24.5,55.83,16.9,20181011_183116_IMG_0305_1.tif,-96.61945209,39.13268475,-96.6194019,39.1327392,183116
19BYD20013,0.473,6.28,22.5,84.87,15.59,20181011_183302_IMG_0381_1.tif,-96.61945209,39.13268475,-96.6194437,39.1327409,183302
19BYD20013,0.471,9.22,22.4,88.5,22.38,20181011_183303_IMG_0382_1.tif,-96.61945209,39.13268475,-96.6194465,39.1327677,183303
19BYD20013,0.468,12.2,22.5,90.53,28.46,20181011_183305_IMG_0383_1.tif,-96.61945209,39.13268475,-96.6194497,39.1327946,183305
19BYD20013,0.465,12.35,22.9,106.31,28.34,20181011_183325_IMG_0397_1.tif,-96.61945209,39.13268475,-96.6194886,39.1327923,183325
19BYD20013,0.472,10.09,23,110.05,23.69,20181011_183326_IMG_0398_1.tif,-96.61945209,39.13268475,-96.6194892,39.1327709,183326
19BYD20013,0.472,7.27,22.7,115.28,17.77,20181011_183327_IMG_0399_1.tif,-96.61945209,39.13268475,-96.619486,39.1327447,183327
19BYD20014,0.665,7.15,22.5,71.77,17.63,20181011_183302_IMG_0381_1.tif,-96.61947162,39.13268028,-96.6194437,39.1327409,183302
19BYD20014,0.665,9.95,22.4,78.89,23.94,20181011_183303_IMG_0382_1.tif,-96.61947162,39.13268028,-96.6194465,39.1327677,183303
19BYD20014,0.644,12.52,22.9,98.24,28.67,20181011_183325_IMG_0397_1.tif,-96.61947162,39.13268028,-96.6194886,39.1327923,183325
19BYD20014,0.651,10.18,23,100.09,23.87,20181011_183326_IMG_0398_1.tif,-96.61947162,39.13268028,-96.6194892,39.1327709,183326
19BYD20014,0.658,7.26,22.7,101.37,17.74,20181011_183327_IMG_0399_1.tif,-96.61947162,39.13268028,-96.619486,39.1327447,183327
19BYD20015,0.58,11.55,24.5,60.44,25.24,20181011_183116_IMG_0305_1.tif,-96.6194708,39.13265011,-96.6194019,39.1327392,183116
19BYD20015,0.58,9.29,24.7,51.61,20.61,20181011_183117_IMG_0306_1.tif,-96.6194708,39.13265011,-96.6194019,39.1327143,183117
19BYD20015,0.571,7.98,22.4,73.84,19.61,20181011_183301_IMG_0380_1.tif,-96.6194708,39.13265011,-96.6194428,39.1327186,183301
19BYD20015,0.573,10.35,22.5,78.42,24.7,20181011_183302_IMG_0381_1.tif,-96.6194708,39.13265011,-96.6194437,39.1327409,183302
19BYD20015,0.567,10.58,22.7,98.64,25,20181011_183327_IMG_0399_1.tif,-96.6194708,39.13265011,-96.619486,39.1327447,183327
19BYD20015,0.565,7.8,22.4,99.28,19.2,20181011_183328_IMG_0400_1.tif,-96.6194708,39.13265011,-96.619483,39.1327197,183328
19BYD20015,0.56,4.89,22.3,103.44,12.37,20181011_183330_IMG_0401_1.tif,-96.6194708,39.13265011,-96.6194825,39.1326932,183330
19BYD20016,0.579,13.25,23.9,72.13,29.01,20181011_183114_IMG_0304_1.tif,-96.61945144,39.13265461,-96.6194006,39.1327672,183114
19BYD20016,0.59,10.32,24.5,66.98,22.85,20181011_183116_IMG_0305_1.tif,-96.61945144,39.13265461,-96.6194019,39.1327392,183116
19BYD20016,0.587,7.89,24.7,58.63,17.72,20181011_183117_IMG_0306_1.tif,-96.61945144,39.13265461,-96.6194019,39.1327143,183117
19BYD20016,0.583,7.14,22.4,85.5,17.69,20181011_183301_IMG_0380_1.tif,-96.61945144,39.13265461,-96.6194428,39.1327186,183301
19BYD20016,0.581,9.6,22.5,87.51,23.12,20181011_183302_IMG_0381_1.tif,-96.61945144,39.13265461,-96.6194437,39.1327409,183302
19BYD20016,0.567,12.56,22.4,89.55,29.29,20181011_183303_IMG_0382_1.tif,-96.61945144,39.13265461,-96.6194465,39.1327677,183303
19BYD20016,0.561,13.32,23,105.69,30.07,20181011_183326_IMG_0398_1.tif,-96.61945144,39.13265461,-96.6194892,39.1327709,183326
19BYD20016,0.574,10.44,22.7,108.14,24.7,20181011_183327_IMG_0399_1.tif,-96.61945144,39.13265461,-96.619486,39.1327447,183327
19BYD20016,0.572,7.73,22.4,112.19,19.03,20181011_183328_IMG_0400_1.tif,-96.61945144,39.13265461,-96.619483,39.1327197,183328
19BYD20017,0.651,13.91,24.9,64.19,29.19,20181011_183051_IMG_0288_1.tif,-96.61943231,39.13265101,-96.6193585,39.1327623,183051
19BYD20017,0.638,10.14,24.5,76.47,22.48,20181011_183116_IMG_0305_1.tif,-96.61943231,39.13265101,-96.6194019,39.1327392,183116
19BYD20017,0.641,7.5,24.7,70.99,16.9,20181011_183117_IMG_0306_1.tif,-96.61943231,39.13265101,-96.6194019,39.1327143,183117
19BYD20017,0.641,7.56,22.4,98.4,18.65,20181011_183301_IMG_0380_1.tif,-96.61943231,39.13265101,-96.6194428,39.1327186,183301
19BYD20017,0.637,10.03,22.5,97.14,24.02,20181011_183302_IMG_0381_1.tif,-96.61943231,39.13265101,-96.6194437,39.1327409,183302
19BYD20017,0.652,11.39,22.7,115.55,26.65,20181011_183327_IMG_0399_1.tif,-96.61943231,39.13265101,-96.619486,39.1327447,183327
19BYD20018,0.511,10.23,25.1,63.53,22.17,20181011_183049_IMG_0287_1.tif,-96.61941258,39.13265514,-96.6193571,39.1327365,183049
19BYD20018,0.52,12.78,24.9,70.05,27.18,20181011_183051_IMG_0288_1.tif,-96.61941258,39.13265514,-96.6193585,39.1327623,183051
19BYD20018,0.524,12.49,23.9,86.74,27.58,20181011_183114_IMG_0304_1.tif,-96.61941258,39.13265514,-96.6194006,39.1327672,183114
19BYD20018,0.518,9.38,24.5,85.85,20.95,20181011_183116_IMG_0305_1.tif,-96.61941258,39.13265514,-96.6194019,39.1327392,183116
19BYD20018,0.515,6.63,24.7,83.5,15.03,20181011_183117_IMG_0306_1.tif,-96.61941258,39.13265514,-96.6194019,39.1327143,183117
19BYD20018,0.533,7.52,22.4,111.85,18.55,20181011_183301_IMG_0380_1.tif,-96.61941258,39.13265514,-96.6194428,39.1327186,183301
19BYD20018,0.544,9.9,22.5,107.28,23.74,20181011_183302_IMG_0381_1.tif,-96.61941258,39.13265514,-96.6194437,39.1327409,183302
19BYD20018,0.548,12.84,22.4,104.71,29.82,20181011_183303_IMG_0382_1.tif,-96.61941258,39.13265514,-96.6194465,39.1327677,183303
19BYD20019,0.421,12.8,25.9,59.75,26.3,20181011_182904_IMG_0212_1.tif,-96.61939349,39.13265118,-96.6193156,39.1327492,182904
19BYD20019,0.414,10.66,25.8,51.29,22.45,20181011_182905_IMG_0213_1.tif,-96.61939349,39.13265118,-96.6193139,39.1327245,182905
19BYD20019,0.416,9.03,25.5,40.28,19.5,20181011_182906_IMG_0214_1.tif,-96.61939349,39.13265118,-96.6193121,39.1327021,182906
19BYD20019,0.408,7.31,25.4,65.24,16.05,20181011_183048_IMG_0286_1.tif,-96.61939349,39.13265118,-96.6193561,39.1327102,183048
19BYD20019,0.415,9.98,25.1,73.13,21.69,20181011_183049_IMG_0287_1.tif,-96.61939349,39.13265118,-96.6193571,39.1327365,183049
19BYD20019,0.415,12.7,24.9,77.72,27.03,20181011_183051_IMG_0288_1.tif,-96.61939349,39.13265118,-96.6193585,39.1327623,183051
19BYD20019,0.409,9.8,24.5,95.76,21.8,20181011_183116_IMG_0305_1.tif,-96.61939349,39.13265118,-96.6194019,39.1327392,183116
19BYD20019,0.408,7.05,24.7,97.43,15.92,20181011_183117_IMG_0306_1.tif,-96.61939349,39.13265118,-96.6194019,39.1327143,183117
19BYD20019,0.396,8.62,22.4,121.17,21.04,20181011_183301_IMG_0380_1.tif,-96.61939349,39.13265118,-96.6194428,39.1327186,183301
19BYD20019,0.401,10.87,22.5,115.05,25.78,20181011_183302_IMG_0381_1.tif,-96.61939349,39.13265118,-96.6194437,39.1327409,183302
19BYD20020,0.603,11.54,25.9,65.7,24.01,20181011_182904_IMG_0212_1.tif,-96.61937368,39.13265566,-96.6193156,39.1327492,182904
19BYD20020,0.602,9.23,25.8,57.43,19.68,20181011_182905_IMG_0213_1.tif,-96.61937368,39.13265566,-96.6193139,39.1327245,182905
19BYD20020,0.599,9.09,25.1,82.43,19.91,20181011_183049_IMG_0287_1.tif,-96.61937368,39.13265566,-96.6193571,39.1327365,183049
19BYD20020,0.593,11.91,24.9,85.18,25.57,20181011_183051_IMG_0288_1.tif,-96.61937368,39.13265566,-96.6193585,39.1327623,183051
19BYD20020,0.595,12.6,23.9,102.15,27.8,20181011_183114_IMG_0304_1.tif,-96.61937368,39.13265566,-96.6194006,39.1327672,183114
19BYD20020,0.6,9.59,24.5,106.24,21.38,20181011_183116_IMG_0305_1.tif,-96.61937368,39.13265566,-96.6194019,39.1327392,183116
19BYD20020,0.596,6.95,24.7,112.05,15.72,20181011_183117_IMG_0306_1.tif,-96.61937368,39.13265566,-96.6194019,39.1327143,183117
19BYD20021,0.635,14.27,26.3,63.17,28.48,20181011_182839_IMG_0195_1.tif,-96.6193545,39.13265188,-96.6192762,39.132765,182839
19BYD20021,0.634,11.32,25.9,74.21,23.6,20181011_182904_IMG_0212_1.tif,-96.6193545,39.13265188,-96.6193156,39.1327492,182904
19BYD20021,0.629,8.79,25.8,67.97,18.82,20181011_182905_IMG_0213_1.tif,-96.6193545,39.13265188,-96.6193139,39.1327245,182905
19BYD20021,0.632,6.67,25.5,58.18,14.67,20181011_182906_IMG_0214_1.tif,-96.6193545,39.13265188,-96.6193121,39.1327021,182906
19BYD20021,0.621,6.48,25.4,92.73,14.31,20181011_183048_IMG_0286_1.tif,-96.6193545,39.13265188,-96.6193561,39.1327102,183048
19BYD20021,0.63,9.4,25.1,92.87,20.53,20181011_183049_IMG_0287_1.tif,-96.6193545,39.13265188,-96.6193571,39.1327365,183049
19BYD20021,0.626,12.27,24.9,93.12,26.22,20181011_183051_IMG_0288_1.tif,-96.6193545,39.13265188,-96.6193585,39.1327623,183051
19BYD20021,0.627,10.53,24.5,114.42,23.25,20181011_183116_IMG_0305_1.tif,-96.6193545,39.13265188,-96.6194019,39.1327392,183116
19BYD20021,0.623,8.05,24.7,122.1,18.06,20181011_183117_IMG_0306_1.tif,-96.6193545,39.13265188,-96.6194019,39.1327143,183117
19BYD20022,0.699,11.02,26.2,63.12,22.81,20181011_182838_IMG_0194_1.tif,-96.61933497,39.13265601,-96.6192744,39.1327433,182838
19BYD20022,0.698,13.13,26.3,68.72,26.52,20181011_182839_IMG_0195_1.tif,-96.61933497,39.13265601,-96.6192762,39.132765,182839
19BYD20022,0.702,10.48,25.9,82.31,22.03,20181011_182904_IMG_0212_1.tif,-96.61933497,39.13265601,-96.6193156,39.1327492,182904
19BYD20022,0.705,7.82,25.8,78.03,16.86,20181011_182905_IMG_0213_1.tif,-96.61933497,39.13265601,-96.6193139,39.1327245,182905
19BYD20022,0.712,9.14,25.1,103.59,20.01,20181011_183049_IMG_0287_1.tif,-96.61933497,39.13265601,-96.6193571,39.1327365,183049
19BYD20022,0.702,11.98,24.9,101.29,25.69,20181011_183051_IMG_0288_1.tif,-96.61933497,39.13265601,-96.6193585,39.1327623,183051
19BYD20023,0.523,13.65,27.3,60.24,26.57,20181011_182652_IMG_0118_1.tif,-96.61931593,39.13265279,-96.619234,39.1327579,182652
19BYD20023,0.528,11.49,27.5,53.18,22.68,20181011_182654_IMG_0119_1.tif,-96.61931593,39.13265279,-96.6192335,39.132734,182654
19BYD20023,0.536,9.56,27.7,42.6,19.04,20181011_182655_IMG_0120_1.tif,-96.61931593,39.13265279,-96.6192326,39.1327094,182655
19BYD20023,0.502,7.61,26.2,63.7,16.19,20181011_182837_IMG_0193_1.tif,-96.61931593,39.13265279,-96.6192749,39.1327134,182837
19BYD20023,0.518,10.67,26.2,71.84,22.16,20181011_182838_IMG_0194_1.tif,-96.61931593,39.13265279,-96.6192744,39.1327433,182838
19BYD20023,0.513,12.92,26.3,76.09,26.17,20181011_182839_IMG_0195_1.tif,-96.61931593,39.13265279,-96.6192762,39.132765,182839
19BYD20023,0.516,10.7,25.9,91.35,22.46,20181011_182904_IMG_0212_1.tif,-96.61931593,39.13265279,-96.6193156,39.1327492,182904
19BYD20023,0.519,7.96,25.8,90.24,17.15,20181011_182905_IMG_0213_1.tif,-96.61931593,39.13265279,-96.6193139,39.1327245,182905
19BYD20023,0.52,5.49,25.5,88.04,12.14,20181011_182906_IMG_0214_1.tif,-96.61931593,39.13265279,-96.6193121,39.1327021,182906
19BYD20023,0.515,7.26,25.4,120.09,15.95,20181011_183048_IMG_0286_1.tif,-96.61931593,39.13265279,-96.6193561,39.1327102,183048
19BYD20023,0.527,9.95,25.1,112.46,21.63,20181011_183049_IMG_0287_1.tif,-96.61931593,39.13265279,-96.6193571,39.1327365,183049
19BYD20023,0.519,12.7,24.9,108.35,27.03,20181011_183051_IMG_0288_1.tif,-96.61931593,39.13265279,-96.6193585,39.1327623,183051
19BYD20024,0.528,12.45,27.3,65.94,24.52,20181011_182652_IMG_0118_1.tif,-96.61929614,39.13265673,-96.619234,39.1327579,182652
19BYD20024,0.539,10.15,27.5,59.24,20.25,20181011_182654_IMG_0119_1.tif,-96.61929614,39.13265673,-96.6192335,39.132734,182654
19BYD20024,0.537,8.02,27.7,48.29,16.16,20181011_182655_IMG_0120_1.tif,-96.61929614,39.13265673,-96.6192326,39.1327094,182655
19BYD20024,0.528,9.79,26.2,80.44,20.5,20181011_182838_IMG_0194_1.tif,-96.61929614,39.13265673,-96.6192744,39.1327433,182838
19BYD20024,0.526,12.14,26.3,83.34,24.79,20181011_182839_IMG_0195_1.tif,-96.61929614,39.13265673,-96.6192762,39.132765,182839
19BYD20024,0.535,10.4,25.9,100.81,21.89,20181011_182904_IMG_0212_1.tif,-96.61929614,39.13265673,-96.6193156,39.1327492,182904
19BYD20024,0.54,7.68,25.8,103.04,16.58,20181011_182905_IMG_0213_1.tif,-96.61929614,39.13265673,-96.6193139,39.1327245,182905
19BYD20024,0.561,10.31,25.1,122.26,22.32,20181011_183049_IMG_0287_1.tif,-96.61929614,39.13265673,-96.6193571,39.1327365,183049
19BYD20025,0.519,11.35,26.1,55.67,23.5,20181011_182626_IMG_0099_1.tif,-96.61927675,39.13265312,-96.6191999,39.132736,182626
