Plot_ID,Mean,Mode,Range,Column,NonZeroCount,H_Distance,V_Distance,H_Degree,V_Degree,Original_File,Plot_Center_Longitude,Plot_Center_Latitude,Camera_Longitude,Camera_Latitude,Time_Stamp
18BYD20002,0.705,0.771,2,42,12022,1.91,16.60,76.59,6.55,20180516_192426_IMG_0145_1.tif,-96.61979827,39.13198572,-96.61979260,39.13200230,192426
18BYD20002,0.706,0.774,2,42,11835,3.00,16.40,143.15,10.38,20180516_192428_IMG_0146_1.tif,-96.61979827,39.13198572,-96.61982550,39.13200250,192428
18BYD20002,0.655,0.713,2,42,12021,1.85,16.90,-128.12,6.24,20180516_192544_IMG_0201_1.tif,-96.61979827,39.13198572,-96.61981190,39.13197290,192544
18BYD20002,0.683,0.689,2,42,12032,2.23,16.50,-39.36,7.68,20180516_192546_IMG_0202_1.tif,-96.61979827,39.13198572,-96.61977880,39.13197260,192546
18BYD20002,0.716,0.756,2,42,11780,4.71,16.70,-16.94,15.75,20180516_192546_IMG_0203_1.tif,-96.61979827,39.13198572,-96.61974660,39.13197230,192546
18BYD20002,0.752,0.776,2,42,11055,11.04,7.40,-47.20,56.17,20180516_194627_IMG_0015_1.tif,-96.61979827,39.13198572,-96.61971400,39.13191100,194627
18BYD20002,0.729,0.759,2,42,11719,10.53,7.20,-61.88,55.65,20180516_194629_IMG_0016_1.tif,-96.61979827,39.13198572,-96.61974370,39.13190090,194629
18BYD20002,0.701,0.743,2,42,11684,10.82,6.90,-79.22,57.49,20180516_194630_IMG_0017_1.tif,-96.61979827,39.13198572,-96.61977810,39.13188950,194630
18BYD20003,0.721,0.830,2,41,11423,6.69,15.70,97.25,23.09,20180516_192320_IMG_0099_1.tif,-96.61981715,39.13198591,-96.61982490,39.13204590,192320
18BYD20003,0.746,0.815,2,41,11240,6.85,15.90,76.84,23.31,20180516_192322_IMG_0100_1.tif,-96.61981715,39.13198591,-96.61979710,39.13204560,192322
18BYD20003,0.765,0.821,2,41,11020,7.97,15.70,56.50,26.91,20180516_192323_IMG_0101_1.tif,-96.61981715,39.13198591,-96.61976430,39.13204470,192323
18BYD20003,0.728,0.800,2,41,11412,4.88,16.80,23.52,16.21,20180516_192425_IMG_0144_1.tif,-96.61981715,39.13198591,-96.61976480,39.13200240,192425
18BYD20003,0.702,0.776,2,41,11708,2.80,16.60,42.11,9.56,20180516_192426_IMG_0145_1.tif,-96.61981715,39.13198591,-96.61979260,39.13200230,192426
18BYD20003,0.677,0.793,2,41,11797,1.98,16.40,112.91,6.88,20180516_192428_IMG_0146_1.tif,-96.61981715,39.13198591,-96.61982550,39.13200250,192428
18BYD20003,0.695,0.775,2,41,11536,4.05,16.40,152.09,13.86,20180516_192429_IMG_0147_1.tif,-96.61981715,39.13198591,-96.61985790,39.13200380,192429
18BYD20003,0.639,0.738,2,41,11818,2.43,17.30,-142.42,8.01,20180516_192543_IMG_0200_1.tif,-96.61981715,39.13198591,-96.61983990,39.13197300,192543
18BYD20003,0.658,0.750,2,41,11809,1.51,16.90,-71.05,5.12,20180516_192544_IMG_0201_1.tif,-96.61981715,39.13198591,-96.61981190,39.13197290,192544
18BYD20003,0.702,0.770,2,41,11495,3.63,16.50,-22.52,12.41,20180516_192546_IMG_0202_1.tif,-96.61981715,39.13198591,-96.61977880,39.13197260,192546
18BYD20003,0.735,0.791,2,41,9626,11.38,7.20,-54.56,57.67,20180516_194629_IMG_0016_1.tif,-96.61981715,39.13198591,-96.61974370,39.13190090,194629
18BYD20003,0.708,0.787,2,41,11133,11.22,6.90,-70.99,58.42,20180516_194630_IMG_0017_1.tif,-96.61981715,39.13198591,-96.61977810,39.13188950,194630
18BYD20004,0.811,0.865,2,40,10807,8.37,15.10,128.00,29.00,20180516_192317_IMG_0097_1.tif,-96.61983733,39.13198581,-96.61989490,39.13204640,192317
18BYD20004,0.817,0.854,2,40,10916,6.76,15.70,82.35,23.29,20180516_192320_IMG_0099_1.tif,-96.61983733,39.13198581,-96.61982490,39.13204590,192320
18BYD20004,0.800,0.826,2,40,11117,4.28,16.60,26.83,14.46,20180516_192426_IMG_0145_1.tif,-96.61983733,39.13198581,-96.61979260,39.13200230,192426
18BYD20004,0.780,0.837,2,40,11384,2.12,16.40,62.60,7.35,20180516_192428_IMG_0146_1.tif,-96.61983733,39.13198581,-96.61982550,39.13200250,192428
18BYD20004,0.772,0.839,2,40,11324,2.67,16.40,133.19,9.26,20180516_192429_IMG_0147_1.tif,-96.61983733,39.13198581,-96.61985790,39.13200380,192429
18BYD20004,0.747,0.811,2,40,11298,3.60,17.20,-156.59,11.83,20180516_192542_IMG_0199_1.tif,-96.61983733,39.13198581,-96.61987600,39.13197370,192542
18BYD20004,0.744,0.807,2,40,11424,1.44,17.30,-97.38,4.76,20180516_192543_IMG_0200_1.tif,-96.61983733,39.13198581,-96.61983990,39.13197300,192543
18BYD20004,0.771,0.806,2,40,11261,2.63,16.90,-31.59,8.83,20180516_192544_IMG_0201_1.tif,-96.61983733,39.13198581,-96.61981190,39.13197290,192544
18BYD20004,0.799,0.826,2,40,10768,5.27,16.50,-14.66,17.71,20180516_192546_IMG_0202_1.tif,-96.61983733,39.13198581,-96.61977880,39.13197260,192546
18BYD20005,0.755,0.845,2,39,11250,7.54,15.10,118.13,26.53,20180516_192317_IMG_0097_1.tif,-96.61985583,39.13198571,-96.61989490,39.13204640,192317
18BYD20005,0.785,0.851,2,39,11262,7.20,15.70,69.69,24.63,20180516_192320_IMG_0099_1.tif,-96.61985583,39.13198571,-96.61982490,39.13204590,192320
18BYD20005,0.755,0.804,2,39,11714,5.77,16.60,20.12,19.17,20180516_192426_IMG_0145_1.tif,-96.61985583,39.13198571,-96.61979260,39.13200230,192426
18BYD20005,0.727,0.800,2,39,12040,3.22,16.40,36.91,11.10,20180516_192428_IMG_0146_1.tif,-96.61985583,39.13198571,-96.61982550,39.13200250,192428
18BYD20005,0.701,0.798,2,39,11989,2.02,16.40,96.59,7.01,20180516_192429_IMG_0147_1.tif,-96.61985583,39.13198571,-96.61985790,39.13200380,192429
18BYD20005,0.726,0.764,2,39,11612,4.15,16.30,149.89,14.28,20180516_192431_IMG_0148_1.tif,-96.61985583,39.13198571,-96.61989670,39.13200530,192431
18BYD20005,0.653,0.719,2,39,12040,2.20,17.20,-141.10,7.27,20180516_192542_IMG_0199_1.tif,-96.61985583,39.13198571,-96.61987600,39.13197370,192542
18BYD20005,0.680,0.705,2,39,12127,1.97,17.30,-44.19,6.50,20180516_192543_IMG_0200_1.tif,-96.61985583,39.13198571,-96.61983990,39.13197300,192543
18BYD20005,0.723,0.766,2,39,11882,4.06,16.90,-19.02,13.50,20180516_192544_IMG_0201_1.tif,-96.61985583,39.13198571,-96.61981190,39.13197290,192544
18BYD20006,0.817,0.875,2,38,13172,6.94,15.10,105.07,24.69,20180516_192317_IMG_0097_1.tif,-96.61987607,39.13198562,-96.61989490,39.13204640,192317
18BYD20006,0.834,0.878,2,38,13367,8.02,15.70,58.03,27.07,20180516_192320_IMG_0099_1.tif,-96.61987607,39.13198562,-96.61982490,39.13204590,192320
18BYD20006,0.800,0.853,2,38,13933,4.76,16.40,24.70,16.18,20180516_192428_IMG_0146_1.tif,-96.61987607,39.13198562,-96.61982550,39.13200250,192428
18BYD20006,0.783,0.842,2,38,13931,2.56,16.40,53.61,8.87,20180516_192429_IMG_0147_1.tif,-96.61987607,39.13198562,-96.61985790,39.13200380,192429
18BYD20006,0.783,0.848,2,38,13823,2.82,16.30,130.73,9.82,20180516_192431_IMG_0148_1.tif,-96.61987607,39.13198562,-96.61989670,39.13200530,192431
18BYD20006,0.749,0.812,2,38,14276,3.00,17.20,-153.49,9.89,20180516_192540_IMG_0198_1.tif,-96.61987607,39.13198562,-96.61990750,39.13197420,192540
18BYD20006,0.747,0.808,2,38,14570,1.32,17.20,-88.24,4.40,20180516_192542_IMG_0199_1.tif,-96.61987607,39.13198562,-96.61987600,39.13197370,192542
18BYD20006,0.774,0.831,2,38,14278,3.43,17.30,-22.63,11.21,20180516_192543_IMG_0200_1.tif,-96.61987607,39.13198562,-96.61983990,39.13197300,192543
18BYD20006,0.798,0.864,2,38,14100,5.73,16.90,-12.78,18.72,20180516_192544_IMG_0201_1.tif,-96.61987607,39.13198562,-96.61981190,39.13197290,192544
18BYD20007,0.815,0.865,2,37,15116,6.76,15.10,91.61,24.11,20180516_192317_IMG_0097_1.tif,-96.61989476,39.13198555,-96.61989490,39.13204640,192317
18BYD20007,0.797,0.833,2,37,15076,3.78,16.40,33.95,12.97,20180516_192429_IMG_0147_1.tif,-96.61989476,39.13198555,-96.61985790,39.13200380,192429
18BYD20007,0.781,0.845,2,37,15364,2.20,16.30,95.88,7.68,20180516_192431_IMG_0148_1.tif,-96.61989476,39.13198555,-96.61989670,39.13200530,192431
18BYD20007,0.784,0.845,2,37,15379,3.74,16.40,144.53,12.84,20180516_192432_IMG_0149_1.tif,-96.61989476,39.13198555,-96.61992930,39.13200580,192432
18BYD20007,0.750,0.813,2,37,15386,1.67,17.20,-129.66,5.56,20180516_192540_IMG_0198_1.tif,-96.61989476,39.13198555,-96.61990750,39.13197420,192540
18BYD20007,0.769,0.806,2,37,15128,2.09,17.20,-37.54,6.92,20180516_192542_IMG_0199_1.tif,-96.61989476,39.13198555,-96.61987600,39.13197370,192542
18BYD20007,0.798,0.822,2,37,14990,4.94,17.30,-14.87,15.95,20180516_192543_IMG_0200_1.tif,-96.61989476,39.13198555,-96.61983990,39.13197300,192543
18BYD20008,0.789,0.841,2,36,10585,6.97,15.10,77.56,24.78,20180516_192317_IMG_0097_1.tif,-96.61991433,39.13198546,-96.61989490,39.13204640,192317
18BYD20008,0.764,0.804,2,36,11130,5.29,16.40,24.15,17.87,20180516_192429_IMG_0147_1.tif,-96.61991433,39.13198546,-96.61985790,39.13200380,192429
18BYD20008,0.744,0.801,2,36,11351,2.68,16.30,56.82,9.33,20180516_192431_IMG_0148_1.tif,-96.61991433,39.13198546,-96.61989670,39.13200530,192431
18BYD20008,0.735,0.813,2,36,11292,2.60,16.40,121.32,9.02,20180516_192432_IMG_0149_1.tif,-96.61991433,39.13198546,-96.61992930,39.13200580,192432
18BYD20008,0.750,0.801,2,36,11015,4.36,17.10,150.27,14.29,20180516_192433_IMG_0150_1.tif,-96.61991433,39.13198546,-96.61995740,39.13200580,192433
18BYD20008,0.698,0.774,2,36,11552,2.55,17.50,-151.73,8.30,20180516_192539_IMG_0197_1.tif,-96.61991433,39.13198546,-96.61994070,39.13197510,192539
18BYD20008,0.708,0.779,2,36,11665,1.38,17.20,-63.21,4.60,20180516_192540_IMG_0198_1.tif,-96.61991433,39.13198546,-96.61990750,39.13197420,192540
18BYD20008,0.740,0.773,2,36,11501,3.56,17.20,-20.00,11.70,20180516_192542_IMG_0199_1.tif,-96.61991433,39.13198546,-96.61987600,39.13197370,192542
18BYD20009,0.803,0.860,2,35,10356,7.55,15.10,65.37,26.56,20180516_192317_IMG_0097_1.tif,-96.61993334,39.13198537,-96.61989490,39.13204640,192317
18BYD20009,0.752,0.806,2,35,11618,3.86,16.30,36.43,13.34,20180516_192431_IMG_0148_1.tif,-96.61993334,39.13198537,-96.61989670,39.13200530,192431
18BYD20009,0.729,0.819,2,35,11868,2.30,16.40,82.75,7.97,20180516_192432_IMG_0149_1.tif,-96.61993334,39.13198537,-96.61992930,39.13200580,192432
18BYD20009,0.730,0.828,2,35,11703,3.08,17.10,134.03,10.20,20180516_192433_IMG_0150_1.tif,-96.61993334,39.13198537,-96.61995740,39.13200580,192433
18BYD20009,0.697,0.741,2,35,11788,3.65,17.60,-161.23,11.73,20180516_192537_IMG_0196_1.tif,-96.61993334,39.13198537,-96.61997370,39.13197560,192537
18BYD20009,0.683,0.747,2,35,12076,1.31,17.50,-117.67,4.27,20180516_192539_IMG_0197_1.tif,-96.61993334,39.13198537,-96.61994070,39.13197510,192539
18BYD20009,0.716,0.791,2,35,11787,2.56,17.20,-27.53,8.45,20180516_192540_IMG_0198_1.tif,-96.61993334,39.13198537,-96.61990750,39.13197420,192540
18BYD20009,0.750,0.820,2,35,11211,5.13,17.20,-13.14,16.59,20180516_192542_IMG_0199_1.tif,-96.61993334,39.13198537,-96.61987600,39.13197370,192542
18BYD20010,0.723,0.750,3,35,11239,6.39,16.30,61.96,21.39,20180516_192431_IMG_0148_1.tif,-96.61993311,39.13195526,-96.61989670,39.13200530,192431
18BYD20010,0.711,0.768,3,35,11294,5.62,16.40,88.14,18.92,20180516_192432_IMG_0149_1.tif,-96.61993311,39.13195526,-96.61992930,39.13200580,192432
18BYD20010,0.708,0.771,3,35,11169,5.99,17.10,112.02,19.31,20180516_192433_IMG_0150_1.tif,-96.61993311,39.13195526,-96.61995740,39.13200580,192433
18BYD20010,0.668,0.754,3,35,11427,4.17,17.60,148.75,13.34,20180516_192537_IMG_0196_1.tif,-96.61993311,39.13195526,-96.61997370,39.13197560,192537
18BYD20010,0.667,0.728,3,35,11516,2.30,17.50,108.09,7.48,20180516_192539_IMG_0197_1.tif,-96.61993311,39.13195526,-96.61994070,39.13197510,192539
18BYD20010,0.688,0.743,3,35,11518,3.05,17.20,45.02,10.07,20180516_192540_IMG_0198_1.tif,-96.61993311,39.13195526,-96.61990750,39.13197420,192540
18BYD20010,0.704,0.729,3,35,11221,5.35,17.20,24.02,17.27,20180516_192542_IMG_0199_1.tif,-96.61993311,39.13195526,-96.61987600,39.13197370,192542
18BYD20010,0.660,0.704,3,35,11455,5.44,14.50,-35.49,20.55,20180516_192654_IMG_0250_1.tif,-96.61993311,39.13195526,-96.61988290,39.13192580,192654
18BYD20010,0.625,0.680,3,35,11533,3.74,13.80,-62.31,15.18,20180516_192655_IMG_0251_1.tif,-96.61993311,39.13195526,-96.61991400,39.13192500,192655
18BYD20010,0.619,0.715,3,35,11464,3.62,13.50,-106.02,15.00,20180516_192657_IMG_0252_1.tif,-96.61993311,39.13195526,-96.61994570,39.13192420,192657
18BYD20011,0.784,0.831,3,36,11641,7.26,16.40,49.35,23.87,20180516_192429_IMG_0147_1.tif,-96.61991423,39.13195534,-96.61985790,39.13200380,192429
18BYD20011,0.763,0.812,3,36,11735,5.75,16.30,76.22,19.43,20180516_192431_IMG_0148_1.tif,-96.61991423,39.13195534,-96.61989670,39.13200530,192431
18BYD20011,0.756,0.825,3,36,11576,5.75,16.40,104.60,19.33,20180516_192432_IMG_0149_1.tif,-96.61991423,39.13195534,-96.61992930,39.13200580,192432
18BYD20011,0.767,0.813,3,36,11508,6.73,17.10,125.18,21.49,20180516_192433_IMG_0150_1.tif,-96.61991423,39.13195534,-96.61995740,39.13200580,192433
18BYD20011,0.714,0.766,3,36,12307,3.17,17.50,137.72,10.27,20180516_192539_IMG_0197_1.tif,-96.61991423,39.13195534,-96.61994070,39.13197510,192539
18BYD20011,0.723,0.758,3,36,12454,2.17,17.20,75.97,7.20,20180516_192540_IMG_0198_1.tif,-96.61991423,39.13195534,-96.61990750,39.13197420,192540
18BYD20011,0.747,0.779,3,36,12330,3.88,17.20,33.16,12.72,20180516_192542_IMG_0199_1.tif,-96.61991423,39.13195534,-96.61987600,39.13197370,192542
18BYD20011,0.699,0.737,3,36,12484,4.25,14.50,-48.94,16.35,20180516_192654_IMG_0250_1.tif,-96.61991423,39.13195534,-96.61988290,39.13192580,192654
18BYD20011,0.674,0.743,3,36,12442,3.37,13.80,-88.16,13.72,20180516_192655_IMG_0251_1.tif,-96.61991423,39.13195534,-96.61991400,39.13192500,192655
18BYD20011,0.693,0.745,3,36,12101,4.40,13.50,-126.70,18.05,20180516_192657_IMG_0252_1.tif,-96.61991423,39.13195534,-96.61994570,39.13192420,192657
18BYD20011,0.770,0.796,3,36,11411,11.55,6.60,-53.94,60.25,20180516_194633_IMG_0019_1.tif,-96.61991423,39.13195534,-96.61983850,39.13186970,194633
18BYD20011,0.747,0.786,3,36,11423,11.34,6.50,-65.97,60.18,20180516_194634_IMG_0020_1.tif,-96.61991423,39.13195534,-96.61986400,39.13186100,194634
18BYD20012,0.760,0.814,3,37,11441,6.23,16.40,60.98,20.81,20180516_192429_IMG_0147_1.tif,-96.61989451,39.13195543,-96.61985790,39.13200380,192429
18BYD20012,0.735,0.841,3,37,11576,5.54,16.30,93.46,18.77,20180516_192431_IMG_0148_1.tif,-96.61989451,39.13195543,-96.61989670,39.13200530,192431
18BYD20012,0.738,0.830,3,37,11313,6.35,16.40,119.78,21.17,20180516_192432_IMG_0149_1.tif,-96.61989451,39.13195543,-96.61992930,39.13200580,192432
18BYD20012,0.701,0.807,3,37,11957,2.37,17.20,119.83,7.84,20180516_192540_IMG_0198_1.tif,-96.61989451,39.13195543,-96.61990750,39.13197420,192540
18BYD20012,0.726,0.761,3,37,11805,2.58,17.20,53.23,8.54,20180516_192542_IMG_0199_1.tif,-96.61989451,39.13195543,-96.61987600,39.13197370,192542
18BYD20012,0.750,0.785,3,37,11300,5.11,17.30,23.95,16.45,20180516_192543_IMG_0200_1.tif,-96.61989451,39.13195543,-96.61983990,39.13197300,192543
18BYD20012,0.704,0.761,3,37,11708,4.95,14.90,-39.47,18.37,20180516_192653_IMG_0249_1.tif,-96.61989451,39.13195543,-96.61985130,39.13192620,192653
18BYD20012,0.667,0.748,3,37,11964,3.44,14.50,-71.53,13.34,20180516_192654_IMG_0250_1.tif,-96.61989451,39.13195543,-96.61988290,39.13192580,192654
18BYD20012,0.658,0.748,3,37,11836,3.78,13.80,-115.01,15.30,20180516_192655_IMG_0251_1.tif,-96.61989451,39.13195543,-96.61991400,39.13192500,192655
18BYD20012,0.764,0.818,3,37,11206,11.22,6.70,-46.89,59.15,20180516_194632_IMG_0018_1.tif,-96.61989451,39.13195543,-96.61980840,39.13187990,194632
18BYD20012,0.736,0.798,3,37,11497,10.68,6.60,-61.53,58.29,20180516_194633_IMG_0019_1.tif,-96.61989451,39.13195543,-96.61983850,39.13186970,194633
18BYD20012,0.712,0.794,3,37,11736,10.81,6.50,-74.37,58.99,20180516_194634_IMG_0020_1.tif,-96.61989451,39.13195543,-96.61986400,39.13186100,194634
18BYD20013,0.746,0.792,3,38,10751,6.78,16.40,51.32,22.47,20180516_192428_IMG_0146_1.tif,-96.61987611,39.13195582,-96.61982550,39.13200250,192428
18BYD20013,0.725,0.814,3,38,11173,5.56,16.40,75.04,18.71,20180516_192429_IMG_0147_1.tif,-96.61987611,39.13195582,-96.61985790,39.13200380,192429
18BYD20013,0.719,0.824,3,38,11049,5.78,16.30,109.46,19.51,20180516_192431_IMG_0148_1.tif,-96.61987611,39.13195582,-96.61989670,39.13200530,192431
18BYD20013,0.678,0.768,3,38,11828,3.40,17.20,144.57,11.17,20180516_192540_IMG_0198_1.tif,-96.61987611,39.13195582,-96.61990750,39.13197420,192540
18BYD20013,0.686,0.756,3,38,12000,1.99,17.20,91.23,6.58,20180516_192542_IMG_0199_1.tif,-96.61987611,39.13195582,-96.61987600,39.13197370,192542
18BYD20013,0.715,0.774,3,38,11569,3.67,17.30,32.85,11.97,20180516_192543_IMG_0200_1.tif,-96.61987611,39.13195582,-96.61983990,39.13197300,192543
18BYD20013,0.734,0.785,3,38,10828,5.87,16.90,20.36,19.15,20180516_192544_IMG_0201_1.tif,-96.61987611,39.13195582,-96.61981190,39.13197290,192544
18BYD20013,0.695,0.752,3,38,11203,5.84,15.20,-31.72,21.02,20180516_192651_IMG_0248_1.tif,-96.61987611,39.13195582,-96.61981960,39.13192700,192651
18BYD20013,0.657,0.726,3,38,12020,3.93,14.90,-55.38,14.76,20180516_192653_IMG_0249_1.tif,-96.61987611,39.13195582,-96.61985130,39.13192620,192653
18BYD20013,0.634,0.740,3,38,12006,3.38,14.50,-98.49,13.14,20180516_192654_IMG_0250_1.tif,-96.61987611,39.13195582,-96.61988290,39.13192580,192654
18BYD20013,0.652,0.733,3,38,11243,4.74,13.80,-132.25,18.95,20180516_192655_IMG_0251_1.tif,-96.61987611,39.13195582,-96.61991400,39.13192500,192655
18BYD20013,0.721,0.768,3,38,11077,10.26,6.70,-53.71,56.86,20180516_194632_IMG_0018_1.tif,-96.61987611,39.13195582,-96.61980840,39.13187990,194632
18BYD20013,0.691,0.768,3,38,11317,10.10,6.60,-69.71,56.84,20180516_194633_IMG_0019_1.tif,-96.61987611,39.13195582,-96.61983850,39.13186970,194633
18BYD20013,0.665,0.761,3,38,11077,10.58,6.50,-82.82,58.43,20180516_194634_IMG_0020_1.tif,-96.61987611,39.13195582,-96.61986400,39.13186100,194634
18BYD20014,0.801,0.836,3,39,12512,7.52,16.60,45.08,24.37,20180516_192426_IMG_0145_1.tif,-96.61985559,39.13195562,-96.61979260,39.13200230,192426
18BYD20014,0.789,0.841,3,39,12641,5.82,16.40,64.94,19.54,20180516_192428_IMG_0146_1.tif,-96.61985559,39.13195562,-96.61982550,39.13200250,192428
18BYD20014,0.775,0.849,3,39,12635,5.35,16.40,93.64,18.08,20180516_192429_IMG_0147_1.tif,-96.61985559,39.13195562,-96.61985790,39.13200380,192429
18BYD20014,0.786,0.832,3,39,12392,6.56,16.30,124.30,21.93,20180516_192431_IMG_0148_1.tif,-96.61985559,39.13195562,-96.61989670,39.13200530,192431
18BYD20014,0.738,0.780,3,39,12888,2.67,17.20,132.82,8.83,20180516_192542_IMG_0199_1.tif,-96.61985559,39.13195562,-96.61987600,39.13197370,192542
18BYD20014,0.754,0.788,3,39,12918,2.36,17.30,56.39,7.76,20180516_192543_IMG_0200_1.tif,-96.61985559,39.13195562,-96.61983990,39.13197300,192543
18BYD20014,0.773,0.809,3,39,12725,4.24,16.90,28.43,14.08,20180516_192544_IMG_0201_1.tif,-96.61985559,39.13195562,-96.61981190,39.13197290,192544
18BYD20014,0.736,0.760,3,39,12831,4.45,15.20,-44.09,16.31,20180516_192651_IMG_0248_1.tif,-96.61985559,39.13195562,-96.61981960,39.13192700,192651
18BYD20014,0.706,0.768,3,39,12928,3.29,14.90,-82.02,12.44,20180516_192653_IMG_0249_1.tif,-96.61985559,39.13195562,-96.61985130,39.13192620,192653
18BYD20014,0.707,0.772,3,39,12723,4.07,14.50,-124.00,15.67,20180516_192654_IMG_0250_1.tif,-96.61985559,39.13195562,-96.61988290,39.13192580,192654
18BYD20014,0.782,0.812,3,39,12608,9.94,6.90,-46.11,55.23,20180516_194630_IMG_0017_1.tif,-96.61985559,39.13195562,-96.61977810,39.13188950,194630
18BYD20014,0.757,0.789,3,39,12681,9.35,6.70,-62.61,54.36,20180516_194632_IMG_0018_1.tif,-96.61985559,39.13195562,-96.61980840,39.13187990,194632
18BYD20014,0.732,0.770,3,39,12653,9.65,6.60,-79.69,55.64,20180516_194633_IMG_0019_1.tif,-96.61985559,39.13195562,-96.61983850,39.13186970,194633
18BYD20014,0.715,0.767,3,39,12490,10.53,6.50,-92.46,58.32,20180516_194634_IMG_0020_1.tif,-96.61985559,39.13195562,-96.61986400,39.13186100,194634
18BYD20015,0.827,0.878,3,40,10347,6.47,16.60,55.03,21.30,20180516_192426_IMG_0145_1.tif,-96.61983709,39.13195542,-96.61979260,39.13200230,192426
18BYD20015,0.799,0.870,3,40,10866,5.32,16.40,80.65,17.98,20180516_192428_IMG_0146_1.tif,-96.61983709,39.13195542,-96.61982550,39.13200250,192428
18BYD20015,0.793,0.866,3,40,10957,5.67,16.40,110.02,19.06,20180516_192429_IMG_0147_1.tif,-96.61983709,39.13195542,-96.61985790,39.13200380,192429
18BYD20015,0.753,0.819,3,40,11619,3.93,17.20,150.40,12.87,20180516_192542_IMG_0199_1.tif,-96.61983709,39.13195542,-96.61987600,39.13197370,192542
18BYD20015,0.756,0.810,3,40,11880,1.97,17.30,98.60,6.49,20180516_192543_IMG_0200_1.tif,-96.61983709,39.13195542,-96.61983990,39.13197300,192543
18BYD20015,0.783,0.842,3,40,11568,2.92,16.90,43.20,9.79,20180516_192544_IMG_0201_1.tif,-96.61983709,39.13195542,-96.61981190,39.13197290,192544
18BYD20015,0.813,0.844,3,40,10523,5.39,16.50,22.23,18.09,20180516_192546_IMG_0202_1.tif,-96.61983709,39.13195542,-96.61977880,39.13197260,192546
18BYD20015,0.774,0.836,3,40,11310,5.25,15.70,-34.84,18.49,20180516_192650_IMG_0247_1.tif,-96.61983709,39.13195542,-96.61978820,39.13192740,192650
18BYD20015,0.730,0.792,3,40,11903,3.50,15.20,-62.89,12.96,20180516_192651_IMG_0248_1.tif,-96.61983709,39.13195542,-96.61981960,39.13192700,192651
